source_file,lake,lake_code,survey_date,sounder_type,sounder_gain,acoustic_survey_notes
TARGET93.DAT,Long Lk (A)         Processed by AR Mar25/94,801,1994-03-08,SIMRAD               2,10,"70%CC,NoRain,ST6.0,AT6.0,N0MN@23:22 EY-M20128"
TARGET93.DAT,Long Lk (B)         Counted Aug.5/93 SM,802,1993-07-23,SIMRAD               2,10,"AT 15.0 WT 15.0 clr-85%cld, clm-mod waves EY-M 10005 gain 10 log 40 dynaline ON."
TARGET93.DAT,Long Lk (B)         Processed by AR Mar28/94,802,1994-03-08,SIMRAD               2,10,"70%CC,NoRain,AT6.0,ST6.0,NoMN@23:22 EY-M20128"
TARGET93.DAT,Mathers Lk          Counted Sept.16/93 SM Only using tr1-2,55,1993-08-28,SIMRAD               2,10,"clr clm fmoon d01:00 wt 17.0 at 12.0 EY-m 20111, Too many logs on lake to get to transect 3-5."
TARGET93.DAT,Megin Lk            Processed by AR Mar.24/94,118,1994-03-11,SIMRAD               2,10,"100%CC, Drizzle, Calm, ST6.0, AT7.0 EY-M #20128"
TARGET93.DAT,Muchalat Lk         Counted Dec.6/93 SM,45,1993-11-30,SIMRAD               2,10,"ovcst, rain/snow, fmoon, AT 3.0 WT 6.0. EY-M 20111 gain 10 log 40 dynaline ON."
TARGET93.DAT,Nakina Lk           Processed bt A.R. Jan 95,224,1993-09-05,SIMRAD               2,10,"CC 95%,PPT Nil, Wind 15-20 km/h, 1-2 Foot Chop, AT EY-M 20128"
TARGET93.DAT,Nimpkish Lk         Processed by AR Mar25/94,21,1994-03-05,SIMRAD               2,10,"Clear,Wind light,PPT Nill,ST6.5,AT0.0,N0 Moon. EY-M #20128"
TARGET93.DAT,Schoen Lk           Counted Dec.6/93 SM,24,1993-11-14,SIMRAD               2,10,"ovcst,rain, mod. wind, 20cm waves, AT 5.0 WT 7.0. EY-M 20111 gain 10 log 40, dynaline ON."
TARGET93.DAT,Skidegate Lk ne     Counted Sept.16/93 SM,156,1993-08-17,SIMRAD               2,10,"20%cld, clm, 0moon, At 13.0 wt 20.5 EY-M 20111, gain 10 log 40, dynaline ON"
TARGET93.DAT,Skidegate Lk sw     Counted Sept.16/93 SM,155,1993-08-17,SIMRAD               2,10,"20%cld, clm, 0moon, at13.0 wt20.5 EY-M 20111, gain 10, log 40 dynaline ON."
TARGET93.DAT,"Sproat Lk           processed by PR, 07Sep93.",2,1993-07-27,SIMRAD               2,10,"clr,cld(2ndnght),AT18-19,WT19-20degC. EY-M#10005,TaylorArmsrvydwthbiosnics."
TARGET93.DAT,"Sproat Lk           processed by pr, 16,17Feb94.",2,1994-01-31,SIMRAD               2,10,"calm, heavy fog, AT 1.5 ST 5.5 deg C. EY-M 20111."
TARGET93.DAT,"Sproat Lk           processed by pr, 22Oct93.",2,1993-10-12,SIMRAD               2,10,"ovrcst,shwrs,clm,nomn,AT15ST17degC. EY-M #20111, RDAT #83289."
TARGET93.DAT,Sustut Lk           Processed by A.R. Dec.13/94,225,1994-08-23,SIMRAD               2,10,"CC 95%,Fog,Wind light,AT8,ST14,Moon Rise 22:39 EY-M 20069"
TARGET93.DAT,Tahltan Lk          Processed by A.R. Dec15/94,64,1994-09-18,SIMRAD               2,10,"CC 0%, Ambient Light High A.T. 5.0, S.T. 12.1, Moo EY-M 20069, DAT 83289"
TARGET93.DAT,Tahltan Lk          Processed by A.R. Jan/95,64,1993-09-18,SIMRAD               2,10,"CC Nil, PPT Nil, Wind 25km/h, Surface Rippled, AT EY-M 20128"
TARGET93.DAT,Tatsamenie Lk       Processed by A.R. Dec 15/94,66,1994-09-13,SIMRAD               2,10,"CC 100%, PPT Rain, Wind Mod, EY-M 20069 DAT 83289"
TARGET93.DAT,Tatsamenie Lk       Processed by A.R. Jan/95,66,1993-09-14,SIMRAD               2,10,"CC Nil, PPT Nil, Wind Nil, Surface Flat, AT *.0, S EY-M 20128"
TARGET93.DAT,Trapper Lk,67,1994-09-11,SIMRAD               2,10,"CC 100%, PPT Rain, Wind 30 kts, Wavec 50 cm, AT 8. EY-M 20069, DAT 83289"
TARGET93.DAT,"Trapper Lk          Processed by A.R., Jan/95",67,1993-09-10,SIMRAD               2,10,"CC 50%,PPT Nil, AT 9.0, ST 10.0, Moon 1/2 Full, Am EY-M 20128"
TARGET93.DAT,Tuya Lk             Processed by A.R. Dec 94,175,1994-09-02,SIMRAD               2,10,"CC 100%, PPT Drizzle, Wind S.E. 30kts, AT 6.5, ST EY-M 20069, DAT 83289"
TARGET93.DAT,Tuya Lk             Processed by A.R. Jan 5th/95,175,1993-08-30,SIMRAD               2,10,"CC NIL, PPT NIL, MOON 3/4 FULL,AMB LT HIGH, ST 13. 2 NEW TRANSECTS, EYM 20128"
TARGET93.DAT,Vernon Lk           Counted Dec.6/93 SM,23,1993-11-19,SIMRAD               2,10,"ovcst,fog,rain,mod. wind, AT 5.0 WT 9.0. EY-M 20111 log 40 dynaline ON."
TARGET93.DAT,Woss Lk             Counted Dec.6/93 SM,22,1993-11-18,SIMRAD               2,10,"ovcst, rain,clm,0moon,AT 5.0 WT 11.5. EY-M 20111 gain 10, log 40, dynaline ON."
TARGET93.DAT,Woss Lk             Counted Dec.6/93 SM,22,1993-11-19,SIMRAD               2,10,"ovcst,rain, clm, AT 5.0 WT 11.5."
TARGET93.DAT,Yakoun Lk           Counted Sept.16/93,69,1993-08-23,SIMRAD               2,10,"50%cld, str.NW wind, 25 cm chop, at10.0 wt17.5 Strong wind, Compensated by counter steering into wind. EY-M 20111, log40 dynaline ON."
TARGET94.DAT,"Awun Lk             EY-M#20111,DAT# A61400",27,1994-09-02,SIMRAD               2,10,"C.C.0%,winds-light,AT11.0,H2O 17.4 Processed by S.T.091694"
TARGET94.DAT,"Cheewhat Lk         EY-M#20069, RDAT# A83289",107,1994-07-28,SIMRAD               2,10,"C.C. 100%, winds - calm, A.T. 20.2, S.T. 21.6 Recording level 6, surveyed by S.T.and A.R. Processed by ST, 03Aug94"
TARGET94.DAT,Cheewhat Lk         EYM#20069,107,1995-03-04,SIMRAD               2,10,"c.c.60-100%,rain sporadic,winds light waves 0cm,a.t.4.0,H2O6.5,processed by S.T."
TARGET94.DAT,Cheewhat Lk         Processed by S.T. July 7/94,107,1994-06-24,SIMRAD               2,10,"100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94."
TARGET94.DAT,"Cheewhat Lk         eym#20111,dat#A61400",107,1994-11-23,SIMRAD               2,10,"Processed by ST, 01Dec94."
TARGET94.DAT,"Cheewhat Lk         processed by PR, 08Aug94.",107,1994-06-25,SIMRAD               2,10,"Processed by PR, 08Aug94."
TARGET94.DAT,"Cheewhat Lk         processed by PR, 08Aug94.",107,1994-07-29,SIMRAD               2,10,"Processed by PR, 08Aug94."
TARGET94.DAT,"Eden Lk             Ey-m#20111,DAT# A61400",25,1994-09-07,SIMRAD               2,10,"C.C.10%,AT11.8,H2O 16.5 Processed by S.T.091694"
TARGET94.DAT,"Eden Lk             Ey-m#20111,DAT# A61400",25,1994-09-08,SIMRAD               2,10,"C.C.10%,AT11.8,H2O 16.5 Processed by S.T.091694, species reassigned by pr, 22Feb95."
TARGET94.DAT,"GCL                 Processed by A.R. Jan 30th, 1995",1,1995-01-25,SIMRAD               2,10,"CC 100%, No Moon, Wind Calm to Light, Waves nil,PP EY-M 20069, DAT A83289 Processed by A.R. Jan 30th, 1995"
TARGET94.DAT,"GCL                 processed by pr, 01Feb95.",1,1995-01-26,SIMRAD               2,10,"P. Rankin estimate, some target overlap."
TARGET94.DAT,"GCL                 processed by pr, 25Oct94.",1,1994-10-20,SIMRAD               2,10,"patchy cld, fll mn, AT 11, ST 15degC. very bright. processed by pr, 25Oct94."
TARGET94.DAT,Henderson Lk        7,3,1994-08-10,SIMRAD               2,10,"c.c.20%,winds 10kts.,waves 10cm. Aa.T. 16.0,H2O 19.6, no moon. Processed by S.T."
TARGET94.DAT,Henderson Lk        Processed by  A.R. and S.T. Mar 8/95,3,1995-03-02,SIMRAD               2,10,"CC Nil, No Moon, Wind Light, ST 5.0, AT )>), Frost EY-M 20069, 10005"
TARGET94.DAT,Henderson Lk        Processed by S.T. July 7/94,3,1994-06-26,SIMRAD               2,10,"100%cc,no rain,wind 5-10kts,AT14.2,ST14.3 EY-M#20111,20128. Processed by S.T. July 7/94"
TARGET94.DAT,"Henderson Lk        eym#20111,dat#A61400",3,1994-11-17,SIMRAD               2,10,"c.c.0%,winds light,waves 25cm A.T. 1.0,H2O 9.0,moon full.Processed by S.T."
TARGET94.DAT,"Henderson Lk        processed by PR, 20Jul94.",3,1994-06-27,SIMRAD               2,10,"0-100%cld,lght wnd,AT14.4-17.2WT14-15. some target overlap @head of lake processed by PR, 20Jul94."
TARGET94.DAT,"Hobiton Lk          EY-M#20069,20111, RDAT# A83289,A61400.",6,1994-07-26,SIMRAD               2,10,"C.C. 0%, winds - light, A.T. 16.6, S.T. 22.0 2/3 moon rise at 23:27, surveyed by S.T.and A.R.  Processed by S.T. 03Aug94."
TARGET94.DAT,"Hobiton Lk          EY-M#20111, RDAT# A61400",6,1994-08-13,SIMRAD               2,10,Processed by S.T.
TARGET94.DAT,"Hobiton Lk          EYM# 10005, 20069",6,1995-03-03,SIMRAD               2,10,"c.c.100%,winds light,waves 10cm,rain + snow. A.T.3.0,H2O 6.0, processed by S.T."
TARGET94.DAT,"Hobiton Lk          eym#20111,dat#A61400",6,1994-11-24,SIMRAD               2,10,"c.c.100%,winds moderate,heavy rain A.T.9.0,H2O 11.0,processed by S.T."
TARGET94.DAT,"Hobiton Lk          processed by PR, 04Aug94.",6,1994-07-27,SIMRAD               2,10,"processed by PR, 04Aug94."
TARGET94.DAT,"Hobiton Lk          processed by PR, 06Sep94.",6,1994-08-14,SIMRAD               2,10,"processed by PR, 06Sep94"
TARGET94.DAT,"Hobiton Lk          processed by PR, 30Jun94.",6,1994-06-22,SIMRAD               2,10,"ovrcst,fll mn,AT12.8,WT18.2. EY-M #20111, mn above horizon for duration. processed by PR, 30Jun94."
TARGET94.DAT,"Ian Lk              EYM#20111,DAT#A61400",26,1994-09-06,SIMRAD               2,10,"c.c.70%,winds light,waves 10cm A.T.13.3,H2O 17.0,no moon. Processed by S.T."
TARGET94.DAT,"Ian Lk              EYM#20111,DAT#A61400",26,1994-09-07,SIMRAD               2,10,"c.c.70%,winds light,waves 10cm A.T.13.3,H2O 17.0,no moon. Processed by S.T., species reassigned by pr, 22Feb95."
TARGET94.DAT,"Ian Lk              EYM#20111,DAT#A61400",26,1994-09-08,SIMRAD               2,10,"c.c.70%,winds light,waves 10cm A.T.13.3,H2O 17.0,no moon.Processed by S.T.Tr 8&9 zeroed for comparison, 30Aug96"
TARGET94.DAT,Johanson Lk         Processed by A.R. Dec14/94,226,1994-08-25,SIMRAD               2,10,"CC 0%, PPT Nill, Wind Calm, Waves Calm, AT 4.9, ST EY-M 200069, DAT A83289"
TARGET94.DAT,"KCA                 EYM# 20111, DAT# A61400",40,1994-10-28,SIMRAD               2,10,"c.c.25%,winds light, waves 25cm A.T.9.0, H2O 11.6,no moon,showers. Processed by S.T."
TARGET94.DAT,KCA                 Processed by A.R.JAn/95,40,1995-01-13,SIMRAD               2,10,"CC 100%, Wind Light, Waves20cm, ST 5.4, AT Mild EY-M 20111 Processed by A.R.JAn/95"
TARGET94.DAT,KMA                 Processed by A.R. Jan/95,41,1995-01-14,SIMRAD               2,10,"CC 100%,Moon3/4 Full, PPT Heavy,Waves Nil, Wind Ca EY-M 20111 Processed by A.R. Jan/95"
TARGET94.DAT,KMA                 eym#20111,41,1994-11-01,SIMRAD               2,10,"c.c.0%,winds calm,waves 0cm A.T.5.2, H2O 10.6, no moon. Processed by S.T."
TARGET94.DAT,"Long Lk (A)         EY-M 20069, 20128",801,1995-03-23,SIMRAD               2,10,"CC 100%, PPT Drizzle, ST 4.9, AT 4.0, Wind Variabl"
TARGET94.DAT,Long Lk (B)         EY-M 20069,802,1995-03-23,SIMRAD               2,10,"CC 20%,Wind Calm, Surface Smooth, AT 1.5, ST 4.7, Processed by A.R. April/95"
TARGET94.DAT,"Megin Lk            EY-M# 20069, DAT# A61400",118,1995-03-27,SIMRAD               2,10,"C.C. 0%, winds calm waves 0cm, A.T. 5.5, H2O 7.3 no moon, processed by S.T."
TARGET94.DAT,"Megin Lk            EYM 20128, DAT A61400",118,1994-10-03,SIMRAD               2,10,"c.c. 0%,winds calm,wtaer flet. no moon, AT 8.5, H2O 13.5,processed by S.T."
TARGET94.DAT,"Muchalat Lk         EYM 20128,DAT A61400",45,1994-10-02,SIMRAD               2,10,"C.C. 0%,winds calm,waves 5cm no moon,AT 7.2, H2O 15.5.Processed by S.T."
TARGET94.DAT,"Muchalat Lk         EYM#20069,DAT#A61400",45,1995-02-10,SIMRAD               2,10,"c.c. 15%,winds light,waves 5cm, 1/2 moon A.T.0.0,H2O 2.6, processed by A.R.,S.T."
TARGET94.DAT,Nakina Lk           Processed by A.R. Jan/95; NOTE: not found in original TARGET94.DAT file (added from TARGET94.ABR [03Oct2025]),224,1994-09-26,SIMRAD               2,10,"CC 100%,PPT Drizzle, Wind Calm, AT 6.9, ST 12.3 EY-M 20169"
TARGET94.DAT,"Nimpkish Lk         EYM#10005,DAT#A61400",21,1995-02-07,SIMRAD               2,10,"c.c.0%,winds calm,waves 5cm, 1/2 moon A.T. 6.5,H2O 4.7, processed by S.T."
TARGET94.DAT,"Schoen Lk           EYM 20128,DAT A61400",24,1994-10-10,SIMRAD               2,10,"C.C. 0%,winds calm,water flat A.T. 11,H2O 14,processed by S.T."
TARGET94.DAT,Skidegate Lk ne,156,1994-08-31,SIMRAD               2,10,"Not sure what this is??, pr 22Feb95. This is a revised pop. est. using the correct proportions...S.T."
TARGET94.DAT,"Skidegate Lk ne     EYM#20111,DAT#a61400",156,1994-08-29,SIMRAD               2,10,"c.c.25%,winds calm,waves 0cm A.T.13.6,H2O 19.8,no moon,Processed by S.T."
TARGET94.DAT,"Skidegate Lk ne     EYM#20111,DAT#a61400",156,1994-08-30,SIMRAD               2,10,"c.c.25%,winds calm,waves 0cmA.T.13.6,H2O 19.8,no m Processed by S.T., species proportions reassigned, pr 22Feb95."
TARGET94.DAT,Skidegate Lk sw,155,1994-08-28,SIMRAD               2,10,This is a revised pop. est. using the correct proportions...S.T.
TARGET94.DAT,"Sproat Lk           Proccesed by A.R. Feb 01, 1995",2,1995-01-24,SIMRAD               2,10,"CC 0%, Dense Fog, No Moon, Wind calm, Waves Nil, A EY-M 20069 Proccesed by A.R. Feb 01, 1995"
TARGET94.DAT,"Sproat Lk           processed by pr, 27Oct94.",2,1994-10-19,SIMRAD               2,10,"cldy, fll mn, AT 11, ST 15.7degC. very bright. 79% of sockeye are ""large"". processed by pr, 27Oct94."
TARGET94.DAT,Sustut Lk           Processed by A.R. Dec.13/94,225,1994-08-23,SIMRAD               2,10,"CC 95%,Fog,Wind light,AT8,ST14,Moon Rise 22:39 EY-M 20069 Processed by A.R. Dec.13/94"
TARGET94.DAT,Tahltan Lk          Processed by A.R. Dec15/94,64,1994-09-18,SIMRAD               2,10,"CC 0%, Ambient Light High A.T. 5.0, S.T. 12.1, Moo EY-M 20069, DAT 83289"
TARGET94.DAT,Tatsamenie Lk       Processed by A.R. Dec 15/94,66,1994-09-13,SIMRAD               2,10,"CC 100%, PPT Rain, Wind Mod, EY-M 20069 DAT 83289"
TARGET94.DAT,Trapper Lk,67,1994-09-11,SIMRAD               2,10,NA
TARGET94.DAT,Trapper Lk,67,1994-09-11,SIMRAD               2,10,"CC 100%, PPT Rain, Wind 30 kts, Wavec 50 cm, AT 8. EY-M 20069, DAT 83289"
TARGET94.DAT,Tuya Lk             Processed by A.R. Dec 94,175,1994-09-02,SIMRAD               2,10,"CC 100%, PPT Drizzle, Wind S.E. 30kts, AT 6.5, ST EY-M 20069, DAT 83289"
TARGET94.DAT,"Vernon Lk           EYM 20128,DAT A61400",23,1994-10-05,SIMRAD               2,10,"c.c. 0%,wind calm, waves 5cm no moon, AT 8.2, H2O 15.3. Processed byS.T."
TARGET94.DAT,"Woss Lk             EYM 20128,DAT A61400",22,1994-10-06,SIMRAD               2,10,"c.c.50%, winds calm,water flat no moon,AT 10.0, H2O 15.8. Processed by S.T."
TARGET94.DAT,"Yakoun Lk           EY-M# 20111,DAT# A61400",69,1994-08-31,SIMRAD               2,10,"C.C.90%,wind-moderateA.T.12.0,H2O17.5 no moon,light rain,processed by S.T. 091694"
TARGET94.DAT,"Yakoun Lk           processed by pr, 27Aug94.",69,1994-08-04,SIMRAD               2,10,"ovrcst, hvy rn, lght wnd, AT 17, ST 19degC. Haida Fisheries Program Survey. processed by pr, 27Aug94."
TARGET95.DAT,Alastair Lk         Replicate transects,12,1995-10-11,SIMRAD               2,10,"cc95%,mdrn,lghtwnd,fllmn,AT7ST11degC. 11Oct95/03Nov95/JH/EYM/20111//1/0/1/13/317/371"
TARGET95.DAT,Bear Lk             Replicate transects,16,1995-10-01,SIMRAD               2,10,"cc50%,lghtwnd,rpled,1/2mn,AT5ST10degC 01Oct95/02Nov95/JH/EYM/10005/20111/1/0/1/19/10/20"
TARGET95.DAT,Cheewhat Lk,107,1995-07-28,SIMRAD               2,10,28JUL95/23AUG95/ST/EYM/20128//1/0/1/10/195/23
TARGET95.DAT,Cheewhat Lk,107,1995-07-30,SIMRAD               2,10,28JUL95/17AUG95/PR/EYM/20128//1/0/1/10/195/23
TARGET95.DAT,"Cheewhat Lk         Eym#20069,20111, Dat#A61400,A23839",107,1995-06-25,SIMRAD               2,10,"clear,winds mod,waves 30cm,No moon, AT19.8,ST19.2 24Jun95/07Jul95/ST/EYM/20069/20111/1/0/1/4/246/0/"
TARGET95.DAT,Cheewhat Lk         Processed by D.L. Feb 22/96,107,1996-02-16,SIMRAD               2,10,"cc100%,rain drizzle,wind light,AT8.1,ST5.8,no moon 16Feb96/22Feb96/DL/EYM/10005//1/0/1/8/53/37/15-20m 45% stickleback are cottidae"
TARGET95.DAT,Cheewhat Lk         Processed by J.H. Aug11/95,107,1995-07-29,SIMRAD               2,10,"Air17.0,H2O21.0,wind-none,waves-0cm,rain-none,c.c. 28JUL95/11AUG95/JH/EYM/20128//1/0/1/10/195/23"
TARGET95.DAT,"Cheewhat Lk         eym# 20069,20111. Dat#a61400.a28389",107,1995-06-24,SIMRAD               2,10,"clear,winds mod,waves 30cm,No moon, AT19.8,ST19.2 24Jun95/06Jul95/JH/EYM/20069/20111/1/0/1/4/246/0/"
TARGET95.DAT,"Cheewhat Lk         processed by PR, 19Jul95",107,1995-06-26,SIMRAD               2,10,24JUN95/19JUL95/PR/EYM/20069/20111/1/0/1/4/246/0
TARGET95.DAT,GCL,1,1995-07-14,SIMRAD               2,10,17JUL95/28AUG95/PR/EYM/10005//1/0/1/11/498/12
TARGET95.DAT,GCL,1,1995-11-23,SIMRAD               2,10,"CC 100%, PPT Nil, Wind Calm, Surface Smooth, AT 9. 23Nov95/28Nov95/AR/EYM/20069/1/0/0/12/178/6"
TARGET95.DAT,GCL,1,1996-02-01,SIMRAD               2,10,"clr,clmtorppled,fllmn,AT-1.0ST3.2 01Feb96/19Mar96/pr/eym/20069//1/0/0/10/51/2"
TARGET95.DAT,"GCL                 eym#10005, Dat#a61400",1,1995-07-15,SIMRAD               2,10,"c.c.0%,winds calm,waves0cm,air=19.7,h2o=23.3"
TARGET95.DAT,Henderson Lk,3,1995-06-20,SIMRAD               2,10,21JUN95/06JUL95/JH/EYM/20069/20111/1/0/1/6/98/0
TARGET95.DAT,Henderson Lk,3,1995-10-11,SIMRAD               2,10,"CC 50-100%,Wind Light, Waves 0-20, AT 13.5, ST 15. 11Oct95/09Nov95/AR/EYM/20069/20128/1/0/1/19/61/430/"
TARGET95.DAT,"Henderson Lk        15-20m strata zeroed, poor stylus contact.",3,1995-06-21,SIMRAD               2,10,21Jun95/10Oct95/pr/EYM/20069/20111/1/0/1/6/98/0
TARGET95.DAT,Henderson Lk        Processed by J.H. Feb 20/96,3,1996-02-12,SIMRAD               2,10,"cc-0%,rain-no,wind-light,waves-3cm,at-6.7,st-6.1,m 12feb96/20feb96/JH/EYM/10005//1/0/1/16/55/100/"
TARGET95.DAT,Henderson Lk        two boats were used for transecting.,3,1995-06-23,SIMRAD               2,10,"cc 90%, winds moderate,waves 50-100cm, rain nil. 21JUN95/06JUL95/ST/EYM/20069/20111/1/0/1/6/98/5"
TARGET95.DAT,Hobiton Lk,6,1995-06-24,SIMRAD               2,10,23JUN95/07JUL95/ST/EYM/20069/20111/1/0/1/7/119/0
TARGET95.DAT,Hobiton Lk,6,1995-07-29,SIMRAD               2,10,31JUL95/17AUG95/PR/EYM/20128//1/0/1/5/108/0
TARGET95.DAT,Hobiton Lk,6,1995-07-30,SIMRAD               2,10,31JUL95/23AUG95/ST/EYM/20128//1/0/1/5/108/0
TARGET95.DAT,Hobiton Lk,6,1995-07-31,SIMRAD               2,10,"AIR-15.0, H2O-21.0,WIND-LIGHT, RAIN-NONEC.C.-100%, 31JUL95/11AUG95/JH/EYM/20128//1/0/1/5/108/0"
TARGET95.DAT,Hobiton Lk          Processed by D.L. Feb.20/96,6,1996-02-15,SIMRAD               2,10,"cc0%,no rain,wind-light,waves5cm,at6.2,st6.3,no mo 15FEB96/20FEB96/DL/EYM/10005//1/0/1/10/22/0"
TARGET95.DAT,"Hobiton Lk          Processed by PR, 11Jul95.",6,1995-06-25,SIMRAD               2,10,23JUN95/11JUL95/PR/EYM/20069/20111/1/0/1/7/119/0
TARGET95.DAT,"Hobiton Lk          eym# 20111, 20069; rdat# a61400, a28389",6,1995-06-23,SIMRAD               2,10,winds calm; waves 0 cm; no moon; air=12.5 c; H2O=1 23JUN95/06JUL95/JH/EYM/20069/20111/1/0/1/7/119/0
TARGET95.DAT,Hobiton Lk          eym#10005,6,1995-08-30,SIMRAD               2,10,30AUG95/06SEP95/ST/EYM/10005//0/1/0/0/0/0
TARGET95.DAT,Hobiton Lk          eym#10005,6,1995-08-31,SIMRAD               2,10,30AUG95/06SEP95/ST/EYM/10005//0/1/0/0/0/0
TARGET95.DAT,Ian Lk,26,1995-09-05,SIMRAD               2,10,05Sep95/24Nov95/ST/EYM/20069//0/0/0/9/11/0/
TARGET95.DAT,Ian Lk,26,1995-09-06,SIMRAD               2,10,"Transects 1 & 2 ""zeroed"" for statistical compariso 05Sep95/24Nov95/ST/EYM/20069//0/0/0/9/11/0/"
TARGET95.DAT,KCA,40,1995-07-25,SIMRAD               2,10,26Jul95/12Oct95/pr/eym/20128//1/0/1/23/2/316
TARGET95.DAT,KCA,40,1995-10-27,SIMRAD               2,10,"CC 5-60%,Wind Light, PPT Nil, Waves 0-10cm, AT 8.4 27Oct95/06Nov95/DL/EYM/20111/1/0/0/18/0/286/"
TARGET95.DAT,KCA,40,1996-02-12,SIMRAD               2,10,"CC 10%, AT 6.0, ST 6.0, Wind Calm, Surface Smooth 11Feb96/19Feb96/AR/EYM/20111/0/0/0/2/77"
TARGET95.DAT,KCA                 processed by J.H. Aug11/95,40,1995-07-26,SIMRAD               2,10,"air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316"
TARGET95.DAT,KMA,41,1995-07-25,SIMRAD               2,10,24Jul95/12Oct95/pr/eym/10005/20128/21/0/143
TARGET95.DAT,KMA,41,1995-10-28,SIMRAD               2,10,"CC 5-20%, PPT Nill, Wind Light, Surface 0-10cm, AT 28Oct95/06Nov95/DL/EYM/20111/1/0/0/18/0/1138/"
TARGET95.DAT,KMA,41,1996-02-11,SIMRAD               2,10,"cc 10%, AT 8.0, ST 5.2, Wind Calm, Surface Smooth, 11Feb96/19Feb96/AR/EYM/20111/0/0/0/18/4/77"
TARGET95.DAT,KMA                 Processed by J.H. Aug 8/95,41,1995-07-24,SIMRAD               2,10,"air 19.0, H2O 20.0, wind light, waves 15cm, rain h 24JUL95/08AUG95/JH/EYM/10005/20128/1/0/0/21/0/143"
TARGET95.DAT,Kitwanga Lk         Replicate transects,227,1995-10-09,SIMRAD               2,10,"cc100%,mdwnd,drzle,chp,fllmn,AT11ST12degC. 09Oct95/03Nov95/JH/EYM/20111//1/0/1/13/4/1"
TARGET95.DAT,L Trapper Lk,176,1995-09-14,SIMRAD               2,10,"CC 50%, ppt Nil, Wind Light, Surface Rippled, AT 9 14Sep95/07Nov95/AR/EYM/20111/1/0/0/6/199/0/"
TARGET95.DAT,Long Lk (A),801,1995-08-31,SIMRAD               2,10,"clear,wind light,waves 0cm,half moon,AT18.0,ST18.0 31Aug95/12Sept95/JH/EYM/20128//1/0/0/12/69/174/"
TARGET95.DAT,Long Lk (B),802,1995-08-30,SIMRAD               2,10,"clear,wind light,waves 2cm,no moon,AT13.0,ST17.0 30Aug95/12Sept95/JH/EYM/20128//1/0/0/9/469/392/"
TARGET95.DAT,Megin Lk,118,1995-10-15,SIMRAD               2,10,"CC 100%, PPT Extreme to Nil, Lake level high, Surf 15Oct95/09Oct95/AR/EYM/20069/0/0/1/6/43/6/"
TARGET95.DAT,"Megin Lk            processed by DL March26, 1996",118,NA,SIMRAD               2,10,"cc100%,winds light,waves 2cm,rain heavy,at9.0,st5. 20MAR96/26MAR96/DL/EYM/20111/1/0/0/10/18/7/"
TARGET95.DAT,Morrison Lk,56,1995-09-29,SIMRAD               2,10,"cc100%,mdwnd,30cmwvs,nomn,AT9ST13,mdrn. 29Sep95/01Nov95/JH/EYM/20111//1/0/1/12/38/14"
TARGET95.DAT,Muchalat Lk,45,1995-08-14,SIMRAD               2,10,"c.c.50%,winds calm,waves 0cm,ST18.5 14Aug95/07Sep95/ST/EYM/20128//1/0/0/6/281/0"
TARGET95.DAT,Muchalat Lk,45,1995-08-15,SIMRAD               2,10,14Aug95/26Mar96/pr/eym/20128//1/0/1/6/281/0
TARGET95.DAT,Muchalat Lk         Processed by AR,45,1996-03-13,SIMRAD               2,10,"CC 0%, Wind Calm, Surface Calm, AT 7.5, ST 3.1, No 13Mar96/19Mar96/AR/EYM/20111/1/0/0/10/73/0"
TARGET95.DAT,Muriel Lk           Processed by J.H. Aug 11/95,44,1995-08-01,SIMRAD               2,10,"Air 15.0, H2O 22.0, wind light, waves 0cm, rain no c.c. 100%, moon none, EYM# 20128, RDAT# A61400, only trans 1-5 were done- had an old map."
TARGET95.DAT,Muriel Lk           Processed by S.T. Aug 2/95,44,1995-07-17,SIMRAD               2,10,"Air 19.7, H2O 22.8, Wind Calm, Waves 0cm, rain non 17JUL95/02AUG95/ST/EYM/20128//0/0/0/0/0/0"
TARGET95.DAT,Muriel Lk           processed by DL march 25 1996,44,NA,SIMRAD               2,10,"cc10%,winds mod,waves4cm,moon 1/8,moon set 22:00,A 22MAR96/25MAR96/DL/EYM/20111/1/0/0/10/5/7/"
TARGET95.DAT,Nimpkish Lk         Moon full,21,1995-08-09,SIMRAD               2,10,"c.c.5%,winds light,waves 10cm,ST17.2 09Aug95/08Sep95/ST/EYM/20128//1/0/0/12/111/115/"
TARGET95.DAT,Owikeno Lk (A)      EY-M and Biosonics run simultaneously in Basin #1,228,1996-02-24,SIMRAD               2,10,"CC Nil, Wind Light to Strong Surface Smooth to 1m, 24Feb96/29Mar96/AR/EYM/20111/0/0/0/22/435/186"
TARGET95.DAT,"Owikeno Lk (A)      processed by JH, 11Sep95",228,1995-08-23,SIMRAD               2,10,"nownd,calm,nomn,cc100%,air13H2O14 23Aug95/11Sep95/JH/EYM/20128/1/0/0/39/293/742"
